"annotation_id","annotator","created_at","id","lead_time","sentiment","text","updated_at"
103,"1","2025-06-06T13:10:28.391521Z",3930,19.532,"Failure","{qID 3UOMW19E6D4P64KISGAIU365DNSC5H-2, sentence The children could only count the number of balls in one jar and not the beans in the other because the _ were too numerous., option1 balls, option2 beans, answer 2}","2025-06-06T13:10:28.391543Z"
104,"1","2025-06-06T13:10:29.041942Z",3931,21.915,"comparison of performance, road to sucess","{qID 33W1NHWFYHJ4ZZ6ILQCO8HD4XV4TZX-1, sentence Erin is known an an entrepreneur while Victoria is only an employee because _ owns a business., option1 Erin, option2 Victoria, answer 1}","2025-06-06T13:10:29.041963Z"
105,"1","2025-06-06T13:10:29.673932Z",3932,14.484,"other","{qID 30Y6N4AHYPUOGJOUPJIWHATJQ9LDRW-2, sentence Since _ arrived at work later Dennis would eat their lunch before Adam in the break room at their job., option1 Dennis, option2 Adam, answer 2}","2025-06-06T13:10:29.673953Z"
106,"1","2025-06-06T13:10:30.347472Z",3933,19.044,"other","{qID 3ZFRE2BDQ9CBGGF2Q0DLXKYAANVZXH-1, sentence The stomach of Neil was rumbling, but Samuel seemed fine, due to _ being hungry., option1 Neil, option2 Samuel, answer 1}","2025-06-06T13:10:30.347515Z"
107,"1","2025-06-06T13:10:30.984089Z",3934,23.262,"Failure","{qID 3MDWE879UJG4RBTV1434NXTX5R0B9I-2, sentence After Logan contracted the chickenpox from Joseph so _ spent the day sending nice texts about it., option1 Logan, option2 Joseph, answer 2}","2025-06-06T13:10:30.984110Z"
108,"1","2025-06-06T13:10:31.663811Z",3935,14.863999999999999,"Failure","{qID 31ANT7FQN80GNCVYE8OJ5U3LQEB5HV-1, sentence The man wanted to put the luggage in the house but the _ was too small., option1 house, option2 luggage, answer 1}","2025-06-06T13:10:31.663833Z"
109,"1","2025-06-06T13:10:32.372839Z",3936,14.069,"other","{qID 3MDWE879UJG4RBTV1434NXTX5T39BN-2, sentence The experience was totally unforgettable for Betty but not Samantha because _ had dreaded it for months., option1 Betty, option2 Samantha, answer 2}","2025-06-06T13:10:32.372870Z"
110,"1","2025-06-06T13:10:33.020872Z",3937,59.95,"other","{qID 3YGYP13643NCWKEEYB8Z5DTLS2KNR6-1, sentence Kyle got a new cell phone and showed it to Leslie because _ was happy about the new phone., option1 Kyle, option2 Leslie, answer 1}","2025-06-06T13:10:33.020913Z"
111,"1","2025-06-06T13:10:33.711077Z",3938,10.035,"other","{qID 3YLPJ8OXXARA78QKP5ZVVM9A3A94X6-1, sentence When one experiences cramps they can get into a warm bath or use a heating pad, but the _ is more of an inconvenience., option1 bath, option2 heating pad, answer 1}","2025-06-06T13:10:33.711113Z"
112,"1","2025-06-06T13:10:34.411031Z",3939,6.328,"relationship, helping","{qID 3ZQX1VYFTD392B0NGJQC1NAD4V4O8S-1, sentence Neil agreed to help wash Adam's large dog, and _ was very eager to help., option1 Neil, option2 Adam, answer 1}","2025-06-06T13:10:34.411056Z"
113,"1","2025-06-06T13:12:21.435825Z",3940,10.238,"other","{qID 3L60IFZKF5W7XUE0Z81SMPUKLT4HHD-2, sentence Cricket is a favorite past time of Lindsey, while Rachel has never heard of it. _ is more likely to be American., option1 Lindsey, option2 Rachel, answer 2}","2025-06-06T13:12:21.435846Z"
114,"1","2025-06-06T13:12:22.429903Z",3941,37.598,"performance, sucess, competence","{qID 3K8CQCU3KGFH4GV0X5I5SC12KHZNW9-1, sentence It was clear that Jessica understood and was entertained by the article from Monica because _ was the reader., option1 Jessica, option2 Monica, answer 1}","2025-06-06T13:12:22.429937Z"
115,"1","2025-06-06T13:12:23.257029Z",3942,27.841,"Failure","{qID 3W3RSPVVGU5EOC3AQSNPXWCGUI3ULI-2, sentence In an effort to control kennel cough, Emily sent Maria to get the medication but _ was busy examining the animals., option1 Emily, option2 Maria, answer 2}","2025-06-06T13:12:23.257049Z"
116,"1","2025-06-06T13:12:23.931203Z",3943,8.078,"other","{qID 3BC9H1KCYUAWMQ07K9FGHUB108VWY7-1, sentence Jan poured the entire cup of lemon juice into the bowl bananas until the _ was empty., option1 cup, option2 bowl, answer 1}","2025-06-06T13:12:23.931239Z"
117,"1","2025-06-06T13:12:24.565740Z",3944,41.919000000000004,"comparison of performance, road to sucess","{qID 3MQKOF1EE2MTOF5GODS24910D6FWDS-2, sentence The insurance company blamed Leslie instead of Logan for the accident since _ had a green light., option1 Leslie, option2 Logan, answer 2}","2025-06-06T13:12:24.565763Z"
118,"1","2025-06-06T13:12:25.687040Z",3945,11.468,"Failure","{qID 3N5YJ55YXG153ETQC2ADIPG345GANC-1, sentence The chef decided to store the food in the container but the _ was too large., option1 food, option2 container, answer 1}","2025-06-06T13:12:25.687073Z"
119,"1","2025-06-06T13:12:26.752015Z",3946,32.746,"relationship, helping","{qID 3TFJJUELSHNX771VAX8KWW3TTFCC2V-1, sentence My sister enjoyed writing on the blog more than in her journal, because the _ for everyone to see., option1 blog, option2 journal, answer 1}","2025-06-06T13:12:26.752047Z"
120,"1","2025-06-06T13:12:27.659381Z",3947,11.881,"comparison of performance, road to sucess","{qID 3ODOP6T3AUY96SNN1GE25WFER5142X-1, sentence Derrick spent the entire summer laying on the hot beach, while Jeffrey spent the summer indoors, so _ 's hair had more sun damage., option1 Derrick, option2 Jeffrey, answer 1}","2025-06-06T13:12:27.659419Z"
121,"1","2025-06-06T13:12:29.650106Z",3948,11.818999999999999,"other","{qID 3NQUW096N8MG4KF7SHSY10P3IVT9L5-1, sentence This menu was very eclectic. They served everything from  a three tiered burger to sushi to omeletes. The _ was juicy., option1 burger, option2 sushi, answer 1}","2025-06-06T13:12:29.650194Z"
122,"1","2025-06-06T13:12:30.472687Z",3949,11.623,"other","{qID 3VGET1QSZ0XD7646X0PG4HR4W9E7W9-2, sentence the statistics show many females compared to the males are being born everyday, the _ are few., option1 females, option2 males, answer 2}","2025-06-06T13:12:30.472715Z"
123,"1","2025-06-06T13:12:31.237410Z",3950,36.446000000000005,"other","{qID 3TCFMTM8HG2SETQ4EYV07Y8BFL721Y-2, sentence Robert made the choice to buy Neil's house, so _ had a lot more money in the bank afterwards., option1 Robert, option2 Neil, answer 2}","2025-06-06T13:12:31.237435Z"
124,"1","2025-06-06T13:12:31.929897Z",3951,7.748,"Failure","{qID 3RWB1RTQDL16H0BVFHFRIL3C3XW8PT-2, sentence The medical exam for the broken arm was longer than the exam on the heart because the _ was a serious problem., option1 heart, option2 arm, answer 2}","2025-06-06T13:12:31.929920Z"
125,"1","2025-06-06T13:12:32.646294Z",3952,12.604,"relationship, helping","{qID 3ACRLU860NC6SIL5PH7QND603EIEB1-2, sentence When opening up about their crushes, Kenneth sighed at Jeffrey because _ forgot who their crush was., option1 Kenneth, option2 Jeffrey, answer 2}","2025-06-06T13:12:32.646316Z"
126,"1","2025-06-06T13:12:33.380737Z",3953,21.013,"other","{qID 3R6RZGK0XHQY1QZ9EXMKNQGWI2FVYY-1, sentence Jack loved math and disliked social sciences, so when deciding to take sociology or math that semester, the counselor entered the _ because Jack was receptive to it., option1 math, option2 sociology, answer 1}","2025-06-06T13:12:33.380761Z"
127,"1","2025-06-06T13:12:34.089322Z",3954,15.108,"performance, sucess, competence","{qID 3WUVMVA7OB1ZK379FQL7DCNC925ZAW-1, sentence Christopher wanted to be a specialist but not Adam because _ had an interest in a limited number of subjects., option1 Christopher, option2 Adam, answer 1}","2025-06-06T13:12:34.089359Z"
128,"1","2025-06-06T13:12:34.755444Z",3955,7.585,"other","{qID 3S37Y8CWIAEVI8LUF039T3V2T04W4N-2, sentence Megan enjoyed summer while Felicia did not.   _  spent much time indoors., option1 Megan, option2 Felicia, answer 2}","2025-06-06T13:12:34.755470Z"
129,"1","2025-06-06T13:12:37.279072Z",3956,16.6,"Failure","{qID 3OEWW2KGQLP0DVVLHPDSFDCN5IJDO8-2, sentence John could not remove the wallpaper attached to the wall with a glue without the wallpaper tearing apart. The _ is weak., option1 glue, option2 wallpaper, answer 2}","2025-06-06T13:12:37.279207Z"
130,"1","2025-06-06T13:12:38.085187Z",3957,13.375,"relationship, helping","{qID 3VJ4PFXFJ35IY4DZ93MZWK8XC3SAUR-2, sentence The counselor treated the child who suffered from abuse by giving her a teddy instead of a blanket because the _ was boring., option1 teddy, option2 blanket, answer 2}","2025-06-06T13:12:38.085210Z"
131,"1","2025-06-06T13:12:38.820331Z",3958,42.461,"Failure","{qID 38Z7YZ2SB5GK6IONOG67VFN0CNPIQ1-2, sentence John cared for the pot while it was being transported in the box but it eventually got broken. The _ is hard., option1 pot, option2 box, answer 2}","2025-06-06T13:12:38.820351Z"
132,"1","2025-06-06T13:12:39.569792Z",3959,11.67,"relationship, helping","{qID 3R5OYNIC2C7ALV4CYHEMHJBQSDLPTZ-1, sentence Donald offered Leslie their last stick of  mint gum as _ had a minty breath already., option1 Donald, option2 Leslie, answer 1}","2025-06-06T13:12:39.569813Z"
133,"1","2025-06-06T13:12:40.279066Z",3960,61.911,"comparison of performance, road to sucess","{qID 3ZZAYRN1I6PS0VSBJH17SJ60DNOTOA-2, sentence After Samuel won the cherry jam contest, Kyle still believed they should have won since _ sweetened with low calorie sweetener and the judges went by taste., option1 Samuel, option2 Kyle, answer 2}","2025-06-06T13:12:40.279108Z"
134,"1","2025-06-06T13:12:41.015008Z",3961,31.872,"relationship, helping","{qID 3RKHNXPHGWUOAHMLLUZOQYBTHGGKUC-1, sentence Felicia looked sad and disappointed after she asked Christine refused to be her girlfriend because _ liked her., option1 Felicia, option2 Christine, answer 1}","2025-06-06T13:12:41.015065Z"
135,"1","2025-06-06T13:12:41.676100Z",3962,36.67,"other","{qID 30F94FBDNTYNBQ29ZA8LEXU9ZY4BTJ-1, sentence Matthew wants to sell Kevin tickets to the football game because _ needs the money., option1 Matthew, option2 Kevin, answer 1}","2025-06-06T13:12:41.676133Z"
136,"1","2025-06-06T13:12:42.444723Z",3963,22.057000000000002,"hesitation, question, advice","{qID 3TRB893CSLOW49DD2TXYACTOQQKG7W-2, sentence Elena told Natalie to put the hood of her jacket up because _ was likely to get cold., option1 Elena, option2 Natalie, answer 2}","2025-06-06T13:12:42.444755Z"
137,"1","2025-06-06T13:12:43.215246Z",3964,16.240000000000002,"Failure","{qID 30Y6N4AHYRA3A8N19HUW98HSF1TDRY-1, sentence Lawrence made a bowl at the pottery store and Randy accidentally broke it. _ decided to make another., option1 Lawrence, option2 Randy, answer 1}","2025-06-06T13:12:43.215271Z"
138,"1","2025-06-06T13:12:43.817363Z",3965,63.7,"Failure","{qID 35F6NGNVMAX09EZJMTW59V8EHIR7TU-1, sentence The node on the head needed medication applied to its area because the _ was swollen., option1 node, option2 medication, answer 1}","2025-06-06T13:12:43.817386Z"
139,"1","2025-06-06T13:12:44.586255Z",3966,44.416000000000004,"relationship, helping","{qID 3Y3CZJSZ9KRTC691AD0DJY5RDO45RP-1, sentence Sue traditionally donated old clothes to her favorite charity but in recent years has just written them checks as the _ were better received., option1 checks, option2 clothes, answer 1}","2025-06-06T13:12:44.586290Z"
140,"1","2025-06-06T13:12:45.247115Z",3967,8.991,"relationship, helping","{qID 3KI0JD2ZU3WU7GO7QGOCYLG0X3C670-2, sentence Matthew offered to help write a fitness plan for Christopher because _ was out of shape., option1 Matthew, option2 Christopher, answer 2}","2025-06-06T13:12:45.247146Z"
141,"1","2025-06-06T13:12:45.879377Z",3968,90.001,"other","{qID 3QO7EE372Q1AJAAHI6EQ9SJMFJ1QB0-1, sentence The waves destroyed the garage but left the house intact because the _ was so close to the shore., option1 garage, option2 house, answer 1}","2025-06-06T13:12:45.879398Z"
142,"1","2025-06-06T13:12:46.374270Z",3969,16.224999999999998,"other","{qID 3Z56AA6EK4YYYUWNAOE1P5PHYGD6ME-2, sentence Katrina sells Maria a rug at the local flea market because _ is a customer., option1 Katrina, option2 Maria, answer 2}","2025-06-06T13:12:46.374297Z"
143,"1","2025-06-06T13:12:47.380241Z",3970,12.542,"relationship, helping","{qID 3UUSLRKAUL1EY04FG5KQCT2JPT87D0-2, sentence Joan's grandmother always wanted a hug and a kiss, but Joan preferred the _ because she was afraid of germs., option1 kiss, option2 hug, answer 2}","2025-06-06T13:12:47.380261Z"
144,"1","2025-06-06T13:12:48.060595Z",3971,6.22,"other","{qID 35ZRNT9RUIWN1EUH42VGA622O6G3OD-2, sentence The library kept an enormous collection of novels but not comics because the _ were dull., option1 novels, option2 comics, answer 2}","2025-06-06T13:12:48.060634Z"
145,"1","2025-06-06T13:12:48.624389Z",3972,7.557,"comparison of performance, road to sucess","{qID 3DGDV62G7QNVVL96Z06Q8UQ9I1WP28-1, sentence Carrie's store has more loyal customers than Patricia's store does because _ 's store is older., option1 Carrie, option2 Patricia, answer 1}","2025-06-06T13:12:48.624410Z"
146,"1","2025-06-06T13:12:49.249106Z",3973,14.427999999999999,"Failure","{qID 3N2YPY1GI6WL1WJBUYYQOP07687EVK-1, sentence Christine didn't pass the lie detection test that Jessica did because _ had something to hide., option1 Christine, option2 Jessica, answer 1}","2025-06-06T13:12:49.249211Z"
147,"1","2025-06-06T13:12:49.828310Z",3974,20.135,"other","{qID 3DW3BNF1GJWJMK8R1TOQODSUPG9V83-1, sentence Carrie faced the fan away from Angela because _ was getting too warm in the kitchen., option1 Carrie, option2 Angela, answer 1}","2025-06-06T13:12:49.828357Z"
148,"1","2025-06-06T13:12:50.458098Z",3975,9.362,"comparison of performance, road to sucess","{qID 3OZ4VAIBEXDTCC538Z9HL5DZBHAJVJ-1, sentence The winter made Jason's hands dry, but not Leslie's, since _ always forgot to moisturize at night., option1 Jason, option2 Leslie, answer 1}","2025-06-06T13:12:50.458118Z"
149,"1","2025-06-06T13:17:39.877281Z",3976,18.578,"Failure","{qID 3SU800BH86QALKKGYZJLMKN2B7IQUL-2, sentence Because Carrie lost a bet to Cynthia over the basketball game, _ spent hours having the cleaning done for them., option1 Carrie, option2 Cynthia, answer 2}","2025-06-06T13:17:39.877333Z"
150,"1","2025-06-06T13:17:40.385348Z",3977,11.293000000000001,"other","{qID 3S4TINXCC0LS49YUJVAMSP0ECY1BOK-2, sentence I would rather listen to the radio than watch the TV at night since I find the _ disruptive., option1 radio, option2 TV, answer 2}","2025-06-06T13:17:40.385370Z"
151,"1","2025-06-06T13:17:41.005118Z",3978,18.595000000000002,"comparison of performance, road to sucess","{qID 3OLZC0DJ8LTCBQK4AF0H12M7R93VIR-1, sentence Randy started his own business while Ryan worked for someone else so _ had self-employment taxes., option1 Randy, option2 Ryan, answer 1}","2025-06-06T13:17:41.005165Z"
152,"1","2025-06-06T13:17:41.533355Z",3979,15.103,"relationship, helping","{qID 3NI0WFPPIBUGP5ON5H33J66DPUU60Y-2, sentence Her boyfriend regretted buying her a jacket and got her a new hat instead, as he knew she thought the _ was a perfect match for her wardrobe., option1 jacket, option2 hat, answer 2}","2025-06-06T13:17:41.533376Z"
153,"1","2025-06-06T13:17:42.317922Z",3980,43.174,"other","{qID 3OID399FXG5RDTJLYOI20LF0NKKDF9-2, sentence Monica wanted to use a vacuum to clean the floor, but Victoria wanted to use a broom. _ cleaned the floor much slower., option1 Monica, option2 Victoria, answer 2}","2025-06-06T13:17:42.317943Z"
154,"1","2025-06-06T13:17:42.947687Z",3981,8.057,"Failure","{qID 31ANT7FQN80GNCVYE8OJ5U3LQG1H51-1, sentence I used several sprays to get rid of the bedbugs but they didn't work, because the _ were powerless., option1 sprays, option2 bedbugs, answer 1}","2025-06-06T13:17:42.947720Z"
155,"1","2025-06-06T13:17:43.525202Z",3982,6.773,"other","{qID 3O0M2G5VC8GK6C8MMPTHFJNRVLL49F-1, sentence Monica enjoyed watching Western films while Natalie enjoyed romantic ones more because _ grew up on a farm., option1 Monica, option2 Natalie, answer 1}","2025-06-06T13:17:43.525223Z"
156,"1","2025-06-06T13:17:44.404956Z",3983,7.005,"other","{qID 3V8JSVE8Y04HZFDNJ7XANMS9HPVYEB-1, sentence There were more books at the library than at the bookstore because the _ was bigger., option1 library, option2 bookstore, answer 1}","2025-06-06T13:17:44.404980Z"
157,"1","2025-06-06T13:17:45.025849Z",3984,8.102,"comparison of performance, road to sucess","{qID 3WRBLBQ2GR63S9EMXW0P3ZVTPV4G0C-2, sentence Drawing was a talent of Sarah but not Carrie so _ was always eager to see her artwork ., option1 Sarah, option2 Carrie, answer 2}","2025-06-06T13:17:45.025908Z"
158,"1","2025-06-06T13:17:45.636224Z",3985,9.672,"comparison of performance, road to sucess","{qID 3RZS0FBRWK8TZE21CVJWS9BMZ6JPC3-2, sentence Emily spent a lot of money on their smartphone but Rachel bought a cheap one because _ was very dowdy., option1 Emily, option2 Rachel, answer 2}","2025-06-06T13:17:45.636261Z"
159,"1","2025-06-06T13:17:46.291594Z",3986,10.406,"other","{qID 3ACRLU860PSLM7KC9FJQFBU9XUOBEF-2, sentence Tea and coffee should be drunk out of different vessels, cups and mugs respectively. Coffee is usually served in the _ , with milk and sometimes sugar., option1 cup, option2 mug, answer 2}","2025-06-06T13:17:46.291617Z"
160,"1","2025-06-06T13:17:46.910304Z",3987,13.568,"hesitation, question, advice","{qID 32PT7WK7DOTBR62ZYRT0RAEC9NDD3U-1, sentence Neil asked Michael what it was like to go to war because _ was a pacifist., option1 Neil, option2 Michael, answer 1}","2025-06-06T13:17:46.910367Z"
161,"1","2025-06-06T13:17:47.637468Z",3988,10.591,"other","{qID 3UEDKCTP9X416V9WSKID84LHXNJ7K4-2, sentence I went into the mine looking for diamonds but all I found was quartz and topaz.  I settled on the _ because it was almost clear., option1 topaz, option2 quartz, answer 2}","2025-06-06T13:17:47.637495Z"
162,"1","2025-06-06T13:17:48.266437Z",3989,9.177,"other","{qID 3D3B8GE892PR1GVY0B95QJAEY279P0-2, sentence The chef thinks it's more healthy to eat apples than beets, so he hates putting the _ in his smoothies., option1 apples, option2 beets, answer 2}","2025-06-06T13:17:48.266460Z"
163,"1","2025-06-06T13:17:48.913056Z",3990,11.991999999999999,"other","{qID 37VE3DA4YUFICSC7FIFW8G3DVYNHB5-1, sentence Jennifer was at risk of encountering a shark during their swim, but Emily was not, because _ swam in the ocean., option1 Jennifer, option2 Emily, answer 1}","2025-06-06T13:17:48.913090Z"
164,"1","2025-06-06T13:17:49.565978Z",3991,36.257999999999996,"other","{qID 3EQVJH0T40JI8E6OF46H8A9Z6IJHTM-1, sentence The documents contained in the files could not fit properly. The _ were too small., option1 Files, option2 Documents, answer 1}","2025-06-06T13:17:49.565998Z"
165,"1","2025-06-06T13:17:50.225520Z",3992,5.832,"other","{qID 35ZRNT9RUIWN1EUH42VGA622JTGO33-1, sentence Avid bookworms, Lawrence read fiction while Jason read non-fiction. _ liked to escape into an imaginary world., option1 Lawrence, option2 Jason, answer 1}","2025-06-06T13:17:50.225551Z"
166,"1","2025-06-06T13:17:51.059101Z",3993,7.8389999999999995,"other","{qID 3P888QFVX3SF8F0J2D7CNEVDYXFOQK-1, sentence Mary only wore stripes to work and not plaids because the _ made her look sloppy., option1 plaids, option2 stripes, answer 1}","2025-06-06T13:17:51.059122Z"
167,"1","2025-06-06T13:17:51.669377Z",3994,10.509,"other","{qID 3IZVJEBJ6CYDRQUD9BGVP59Y6LBZ6I-2, sentence The bumper on the car shone brighter than the handle on the car because the _ was dirtier., option1 bumper, option2 handle, answer 2}","2025-06-06T13:17:51.669399Z"
168,"1","2025-06-06T13:17:52.281982Z",3995,15.109,"other","{qID 3ECKRY5B1SATKAPEBCPKM8Z4GNJZIE-2, sentence Ian is making a pool party for Neil and needs to raise pH in a pool, so _ could safely enjoy party., option1 Ian, option2 Neil, answer 2}","2025-06-06T13:17:52.282008Z"
169,"1","2025-06-06T13:17:52.917492Z",3996,23.311,"relationship, helping","{qID 302U8RURJ1F4PRVV7VD96AIOD98VNK-2, sentence While Billie brought a pencil, I brought a pen to the realtoru2019s office. I gave Billie my pen and she gladly used the _ to sign the document., option1 pencil, option2 pen, answer 2}","2025-06-06T13:17:52.917513Z"
170,"1","2025-06-06T13:17:53.588570Z",3997,24.094,"other","{qID 3C8QQOM6JRF9FL8AWBYBETO62IMLI1-1, sentence No one was able to enjoy the story and we started to listen to the music. The _ is boring., option1 story, option2 music, answer 1}","2025-06-06T13:17:53.588591Z"
171,"1","2025-06-06T13:17:54.079072Z",3998,12.652000000000001,"comparison of performance, road to sucess","{qID 37VUR2VJ6C35CBI6BRK6JBHXRC41CQ-2, sentence The teeth of Katrina are more yellow than Laura's due to _ drinking mostly water all the time., option1 Katrina, option2 Laura, answer 2}","2025-06-06T13:17:54.079092Z"
172,"1","2025-06-06T13:17:54.711337Z",3999,13.190999999999999,"other","{qID 3P4C70TRMTVVJU2F6NY8THBPLQ7LGO-1, sentence It was necessary to hit the iron with the sledgehammer after the _ got heated., option1 iron, option2 sledgehammer, answer 1}","2025-06-06T13:17:54.711357Z"
173,"1","2025-06-06T13:17:56.796509Z",4000,193.201,"other","{qID 3I7SHAD35OAWWJ9ZDWVTNHDLMYLM77-2, sentence Kevin didn't consider the costs when they bought the house from Derrick, so _ was rid of the money pit., option1 Kevin, option2 Derrick, answer 2}","2025-06-06T13:17:56.796530Z"
174,"1","2025-06-06T13:17:57.448136Z",4001,8.652,"relationship, helping","{qID 371DNNCG440PF35VC0CBVXG033L8TY-2, sentence Robert helped create an internet viral video sensation of Kyle when _ danced in video., option1 Robert, option2 Kyle, answer 2}","2025-06-06T13:17:57.448175Z"
175,"1","2025-06-06T13:17:58.625826Z",4002,23.276,"relationship, helping","{qID 3DZKABX2ZKJLYNY4I54VQZOCEQLCVG-2, sentence Rebecca invited Maria to a concert, then _ had to get permission to attend from their parents., option1 Rebecca, option2 Maria, answer 2}","2025-06-06T13:17:58.625849Z"
176,"1","2025-06-06T13:17:59.290111Z",4003,6.052,"comparison of performance, road to sucess","{qID 30P8I9JKOIJL5DQIJX5NKVUUTHCV58-2, sentence Betty was able to hold the pigeon longer than Angela because _ is scared of birds., option1 Betty, option2 Angela, answer 2}","2025-06-06T13:17:59.290135Z"
177,"1","2025-06-06T13:18:00.392989Z",4004,10.126000000000001,"comparison of performance, road to sucess","{qID 38XPGNCKHVEI3JLPPQYD71COMD44VV-2, sentence Nick gets jock itch a lot, while Jason has never even worn a jock strap. _ is the artist., option1 Nick, option2 Jason, answer 2}","2025-06-06T13:18:00.393025Z"
178,"1","2025-06-06T13:18:01.780187Z",4005,28.043999999999997,"Failure","{qID 39AYGO6AFFI4GCHNMPT12KEH8NL6NF-2, sentence The theraband that Jill purchased for herself would not fit around her leg, the _ was too wide., option1 theraband, option2 leg, answer 2}","2025-06-06T13:18:01.780220Z"
179,"1","2025-06-06T13:18:02.404246Z",4006,32.632000000000005,"Failure","{qID 3IVKZBIBJ2NWN3SGA2DRQ31MTY2SHD-2, sentence James could not get the bag closed because of the clothe in it. The _ is small., option1 cloth, option2 bag, answer 2}","2025-06-06T13:18:02.404272Z"
180,"1","2025-06-06T13:18:03.028716Z",4007,8.732999999999999,"other","{qID 3HJ1EVZS2QX5SGL4GSOKWZVGPWV3RY-2, sentence Michelle made her biscuits with shortening and no butter at all, because she thought the _ made them taste lighter., option1 butter, option2 shortening, answer 2}","2025-06-06T13:18:03.028746Z"
181,"1","2025-06-06T13:18:05.408255Z",4008,48.169999999999995,"comparison of performance, road to sucess","{qID 3TLFH2L6Y9METO36WJ3AL63XH3TT2G-1, sentence Dennis has been away on vacation, while Nelson stayed home so the lettuce in _ 's fridge was rotten., option1 Dennis, option2 Nelson, answer 1}","2025-06-06T13:18:05.408280Z"
182,"1","2025-06-06T13:18:07.624868Z",4009,15.812999999999999,"performance, sucess, competence","{qID 3V0TR1NRVA0JH6JKUXVHJGA3DQC4A6-2, sentence Jen put her derma roller into the water, so that the cleaner could sterilize it with the _ ., option1 derma roller, option2 water, answer 2}","2025-06-06T13:18:07.624892Z"
183,"1","2025-06-06T13:18:08.157393Z",4010,24.284,"hesitation, question, advice","{qID 32LAQ1JNTB327PBFZ1PGJNMXOF2TU1-2, sentence The case James used to carry the file still got more space in it. I wonder why he chose the _ that is small., option1 case, option2 file, answer 2}","2025-06-06T13:18:08.157414Z"
184,"1","2025-06-06T13:18:08.707709Z",4011,10.205,"comparison of performance, road to sucess","{qID 31JUPBOORN21WQXQ3RAK966J43N8L4-1, sentence Learning to play a glockenspiel was instinctual for Derrick but not Adam because _ is arty., option1 Derrick, option2 Adam, answer 1}","2025-06-06T13:18:08.707730Z"
185,"1","2025-06-06T13:18:09.312359Z",4012,10.161999999999999,"Failure","{qID 3VI0PC2ZA0YEB1028PE49KFFKM0XO6-2, sentence My knee joint is less injured than my ankle joint so I'm trying not to put too much stress on the _ if I can help it., option1 knee joint, option2 ankle joint, answer 2}","2025-06-06T13:18:09.312380Z"
186,"1","2025-06-06T13:18:09.919435Z",4013,10.535,"comparison of performance, road to sucess","{qID 3XABXM4AJ3JRHCCAFUUGIQTM9XA8QL-2, sentence Donald didn't like to keep clean the way Matthew did, so _ tended to smell nice., option1 Donald, option2 Matthew, answer 2}","2025-06-06T13:18:09.919459Z"
187,"1","2025-06-06T13:18:10.563476Z",4014,39.432,"Failure","{qID 3PKJ68EHDNUOUBAJ3ASD64MQ8GSHJH-1, sentence The man realized he had gotten the lens for his glasses instead of his camera, the _ lens was much thicker., option1 camera, option2 glasses, answer 1}","2025-06-06T13:18:10.563499Z"
188,"1","2025-06-06T13:18:11.356560Z",4015,21.930999999999997,"relationship, helping","{qID 3CZH926SIES118Z3U0937XO2MY24EM-1, sentence Sunday afternoon Laura made some buttermilk biscuits for Victoria, and _ made quick work of making them., option1 Laura, option2 Victoria, answer 1}","2025-06-06T13:18:11.356582Z"
189,"1","2025-06-06T13:18:11.963523Z",4016,11.146,"performance, sucess, competence","{qID 3GKAWYFRAR7IYV7MWPQ74DHCD8SDP4-1, sentence To cope with her problems the teenager wrote in the journal and not the diary since the _ 's pages were bigger., option1 journal, option2 diary, answer 1}","2025-06-06T13:18:11.963560Z"
190,"1","2025-06-06T13:18:12.609206Z",4017,16.487000000000002,"other","{qID 3G9UA71JVVSR1M47Q161FRXWUFWJ7L-2, sentence Bob tore his shirt that was a night shirt. He decided to get a tuxedo shirt because the _ is new., option1 night shirt, option2 tuxedo shirt, answer 2}","2025-06-06T13:18:12.609237Z"
191,"1","2025-06-06T13:18:13.215223Z",4018,44.522,"comparison of performance, road to sucess","{qID 37NXA7GVST4Z72T3BKLU1KQRKNOLVZ-1, sentence Hunter was suicidal and Robert responded for the reason that _ had never been in this critical situation., option1 Hunter, option2 Robert, answer 1}","2025-06-06T13:18:13.215243Z"
192,"1","2025-06-06T13:18:13.836472Z",4019,11.898,"Failure","{qID 37VHPF5VYC18TM3KQEHL6NGWAZ08CP-2, sentence Rachel included Tanya in her YouTube video, but _ was furious because she had failed to obtain permission., option1 Rachel, option2 Tanya, answer 2}","2025-06-06T13:18:13.836508Z"
193,"1","2025-06-06T13:18:14.457780Z",4020,48.116,"other","{qID 3421H3BM9CVA9UR7PWGLLLCADYY9JU-1, sentence A conductor on the train Felicia has been for years today Elena will present them with a award _ is being honored., option1 Felicia, option2 Elena, answer 1}","2025-06-06T13:18:14.457801Z"
194,"1","2025-06-06T13:18:15.123057Z",4021,8.305000000000001,"other","{qID 34XASH8KLS0L2PDZ9IPAN346MHFMPG-1, sentence The police could escort the prisoner to the gate but not to the cell, as entry to _ was permitted ., option1 gate, option2 cell, answer 1}","2025-06-06T13:18:15.123081Z"
195,"1","2025-06-06T13:18:17.017972Z",4022,16.883,"other","{qID 3LOJFQ4BOXD2TFBZZZ9ZGY75VD8DKC-1, sentence When Brenda coated her wood panels with varnish, the concrete surface beneath got stained. The varnish protected and beautified the _ ., option1 wood, option2 concrete, answer 1}","2025-06-06T13:18:17.018005Z"
