qID,phrase,option1,option2,answer,label
3SCKNODZ0ZU2E1UZPXAT0W2LRST7NY-1,Gaming for a pastime brought victory to Steven but not to Aaron because _ was an experienced player.,Steven,Aaron,1,-1
34OWYT6U3YVEEJ717EVL9KXA0HL9IQ-1,Katrina taught Lindsey how to pick up girls because _ was quite skilled at it.,Katrina,Lindsey,1,1
3ECKRY5B1QUEQLQ7REDKUABVMBQIZ1-1,Victoria was in better shape than Mary so _ didn't have to worry about having a good libido.,Victoria,Mary,1,-1
3W31J70BASUSON5LZ3EOWSPN5XTCK7-1,"When it comes to caring for pets, Brett is better than Donald due to _ being a vet.",Brett,Donald,1,-1
3ATYLI1PRT0YMSW67NN3QDJRFN6OJD-1,"Samantha's hormones were going wild, but Kayla hadn't yet hit puberty, so _ was maturing faster.",Samantha,Kayla,1,-1
3HA5ODM5KC6154N0FRUV54SU075SVG-1,Nick received the paint from Dennis to complete the project because _ was a better painter than him.,Nick,Dennis,1,-1
3AC6MFV69MWTOFEU5U7ZMWYOF5ZHZL-1,Elena made a better wife than Mary did because _ was a trustworthy companion to her husband.,Elena,Mary,1,-1
3IKMEYR0LWTFQ5DJ2APIKFG1YKRK2E-1,"The fragrance of the woman was better than the smell of the man, because the _ was fresher.",fragrance,smell,1,-1
307L9TDWJ06KDITCNL73NFQ6OYEN30-1,"Even though the state is smaller than the country, it is better because the _ has zero debt..",state,country,1,-1
37VE3DA4YUFICSC7FIFW8G3DVZGBHU-1,"Hunter was always playing outdoors and Neil was always inside, so _ had a better tan.",Hunter,Neil,1,-1
3SSN80MU8E2VLAFNAXMB23Y61VLXKA-1,My cousins liked the toys this year better than the gifts from last year because the _ were nice.,toys,gifts,1,-1
3P888QFVX58U24ZQMBJCFCJMO2EOQ4-1,Lindsey was older than Betty so _ experienced more pain in their joints on a regular basis.,Lindsey,Betty,1,-1
37VUR2VJ6C35CBI6BRK6JBHWPYHC1I-1,Elena got to the field before Katrina because _ had been riding on a faster horse.,Elena,Katrina,1,-1
32LAQ1JNT9NND0C8F3DGRPYP0TPTU9-1,"Lawrence was able to put a lot more money into savings unlike Kenneth, because the job of _ was better.",Lawrence,Kenneth,1,-1
3UL5XDRDNEX2OQTCV26DKFYVCV558A-1,The man's hair was covered better with the hat than the bandana because the _ was bigger.,hat,bandana,1,-1
3SMIWMMK613F5HG2A8IRE95O4KKWU9-1,He found it was easier to dig around the plant with a shovel than scraping away the dirt with a knife. The _ was better at removing dirt.,shovel,knife,1,-1
307L9TDWJ06KDITCNL73NFQ5MO53NJ-1,Laura would make a better firefighter than Maria because _ was in excellent physical condition.,Laura,Maria,1,1
30U1YOGZGAU0HYO748I17KYF7SCSD0-1,Leslie's plays are better produced than Derrick's due to _ being in the business longer.,Leslie,Derrick,1,-1
3TFJJUELSHNX771VAX8KWW3TOY1C2H-1,"Everybody loved the vodka cocktail that Emily made at the party, while no one liked Erin's cocktail, because _ was an experienced bar tender.",Emily,Erin,1,1
34HEO7RUG885C1KPP73UJ79MU3JRA7-1,Sarah chose to knit a scarf instead of crocheting one because the _ was quicker for her to do.,knit,crocheting,1,-1
3K3IX1W4S6P56Z53SHN5MELYZ6FAP9-1,Lawrence gets a better workout at the gym than Craig because _ paid for a personal trainer.,Lawrence,Craig,1,-1
3MWOYZD5WVMU5INRMLFVJK08TLONOQ-1,"The portfolio of my friend was better than my profile, because the _ was detailed.",portfolio,profile,1,-1
3L2OEKSTW98LWP4PM6ZA3E8FI3M8Y2-1,My friend had an amazing lineage that was better than my ancestry because the _ of him was unique.,lineage,ancestry,1,-1
30UZJB2POHA1T4OZZNZH102B2YB35D-1,"Mary decided to negotiate the price of the house but Natalie just accepted the first offer, since _ was an experienced businessperson.",Mary,Natalie,1,-1
3LVTFB9DE5GRG2JLEUU4I5MB2UXQG5-1,If they had to sit in an exam Katrina would do better than Christine because _ would be very calm.,Katrina,Christine,1,-1
3Y3CZJSZ9KRTC691AD0DJY5R8A25RQ-1,It was easy to tell Jennifer was better at math than Rachel since _ did not require a calculator for multiplication.,Jennifer,Rachel,1,-1
36AZSFEYZ4YNUT7RK7W0NHUM8TWVB8-1,Dennis helped Derrick replace his broken lawn mower blade because _ was an experienced mechanic.,Dennis,Derrick,1,-1
3KTCJ4SCVGZ3R8VQ4I2KU9Y0VO71MS-1,Justin demonstrated to Craig the proper way to blow a Shofar.  _ was knowledgeable.,Justin,Craig,1,-1
39TX062QX1MAVN895TICTJTV071X3M-1,Amanda used baking soda instead of toothpaste to brush her teeth because the _ whitened them better.,baking soda,toothpaste,1,-1
3AA88CN98P15RQ6QVVWDTJH68O9YK5-1,Making soup better suited Kenneth and not Nick because _ had the patience to develop the roux.,Kenneth,Nick,1,-1
3GL25Y6843SBH9GJBBNRPI2101AMXP-1,The leather shoes felt better than the ones made out of canvas due to the _ being softer.,leather,canvas,1,0
36KM3FWE3TQZT52SOR8VPK68JZI07G-1,The accident that Hunter was in was worse than the one Donald was in because _ was going faster.,Hunter,Donald,1,-1
3QREJ3J433VLRRZRCG7NZBFA4KDKLY-1,The daffodils bloomed a lot better than the tulips did because I remembered to fertilize the _ .,daffodils,tulips,1,-1
3WYZV0QBFLRUS7BT4K9I30FFCGTBXB-1,"Ryan has been the victim of domestic violence, but Robert has never experienced this. _ is the survivor.",Ryan,Robert,1,-1
3ZTE0JGGCEQBEEQ0XV6H396WUGECOZ-1,"The tricks that he used in the game were better than the tips I had received, because the _ were shortcuts.",tricks,tips,1,-1
3P7QK0GJ3TJAF0C52BSS7U4EXIRZ2B-1,Carrie could dance better than Tanya could because _ had taken more years of ballet.,Carrie,Tanya,1,-1
35YHTYFL1IHS1ZIE97UWY59GDLZVF0-1,"Jason prefers solo trips over trips with friends, because the _ are better for focusing on himself.",solo trips,trips with friends,1,-1
30IRMPJWD1XBOETB1YGJDLCI0B3KRY-1,"His reasons helped me understand the tasks a lot better than before, because the _ were clear.",reasons,tasks,1,-1
3U74KRR67OZPCZR620DU5SU4IR5NTJ-1,Braces are a much better option than dentures because the _ can fix your teeth.,braces,dentures,1,-1
382GHPVPHSPJXLKZLIG7W8WX22H349-1,"Carrie's scalp was dry and full of dandruff, while Victoria's was very healthy.  _ needed better quality shampoo.",Carrie,Victoria,1,-1
3YLTXLH3DHKZABCOIL9XVYWA56SPH8-1,Ryan could talk to people better than Jeffrey because _ was considered an open person.,Ryan,Jeffrey,1,-1
389A2A304OGQBXYHVA46D8AER1OC06-1,The character created by Kyle is better known than the one created by Eric since _ is a world famous author.,Kyle,Eric,1,1
35U0MRQMULLM7CV78ADMLZIT3AZVO3-1,The cucumber tasted much better than the tomato did because the _ was much riper.,cucumber,tomato,1,-1
3FTID4TN8NCV5LNF0TKE0HITQW1LYA-1,Carrie was able to move faster then Samantha was because _ had healthy joints in their body.,Carrie,Samantha,1,-1
33IXYHIZB7WRYUKGQMQFEIR42KS2EA-1,"Betty asked Natalie what was better for exterior doors metal or wood, _ is doing some remolding.",Betty,Natalie,1,-1
39WICJI5ATQZ0I8O6B6XQ4963SV3ZM-1,"Jason was the local expert when it came to the fishtail braid said Donald, _ is  experienced when it comes to hair style.",Jason,Donald,1,1
36QZ6V1589BMY0ZTQ38QHK23TV3USE-1,The closet of Craig looks a lot cleaner and better than Steven's closet because _ is organized.,Craig,Steven,1,1
3TKSOBLOHLE8LF9LFQ50M50F0KLBBK-1,Maria showed Mary how to fertilize their roses because _ was very experienced when it came to gardening.,Maria,Mary,1,-1
3Z33IC0JC20J0PR16LU4O9N48VW9VQ-1,Monica helped Natalie study for her test because _ had considerable knowledgeable on the subject.,Monica,Natalie,1,-1
3QO7EE372OLVPLBAY82QHUVEMKLQBA-1,Trying cases in court better suited Christopher than Justin because _ was able to keep their temper under control with the judge.,Christopher,Justin,1,-1
3ZURAPD288LXLY39IVY7ZJERT6MF1N-1,"Sarah was a faster runner than Angela, so _ was considered to be the better athlete.",Sarah,Angela,1,1
3NI0WFPPI9E1VGPGLJR3R8I4VDC603-1,Erin's dress looks more splendid than the one of Christine because _ has a better seamstress.,Erin,Christine,1,-1
3P7RGTLO6EB4V88NFPIXQXZZ5S2AKT-1,"Hunter had back pain and visited Craig who was a chiropractor, and _ back felt a bit better afterwards.",Hunter,Craig,1,0
35F6NGNVMAX09EZJMTW59V8EHGB7TA-1,Most authors published a book about romance rather than fantasy because the _ novels sold better.,romance,fantasy,1,-1
3I7KR83SNABQQPYINJ4XU2OF4WCK9T-1,Natalie offered to help Katrina write a cover letter for their resume. _ was more experienced at job searching.,Natalie,Katrina,1,-1
37VUR2VJ6ANQIMJZRT86RDTO18RC15-1,"Bike riding gets Mike's heart rate and breathing going faster than jogging, so the _ is the more vigorous activity.",bike riding,jogging,1,0
3DGDV62G7O7G1WAZF2UQGW20NGM2PP-1,"When it comes to carving, Megan is more skilled than Carrie because _ is a carpenter.",Megan,Carrie,1,1
3QX22DUVOQVY79AVVUY9TVTO8JYVMK-1,The girl liked the date at the restaurant more than the one at the diner because the food was better at the _ .,restaurant,diner,1,0
3CRWSLD91K2ON02RAK0V65B8JI8OMQ-1,Cynthia was in better shape than Megan because _ ran a couple miles and played tennis every weekend.,Cynthia,Megan,1,-1
31HLTCK4BN9YFZE9KR0EGQ9SDZMVGJ-1,Jason was better at doing the roofing than Benjamin because _ was not afraid of heights.,Jason,Benjamin,1,-1
3G4VVJO6P1UQC1DWO6CU8QC2XPRPKB-1,Everyone thought Emily was a better basketball player than Sarah. This made _ feel proud.,Emily,Sarah,1,1
3KVQ0UJWPXJYK2QN97AJ6XD80PH5WT-1,"In the farm contest, Elena won first prize for their bunny and not Christine because _ had the faster bunny.",Elena,Christine,1,-1
3T8DUCXY0N4PT8O5HSIPVTBBN4OT9J-1,"My friend showed me an activity that I liked better than the last exercise, because the _ was intense.",exercise,activity,1,-1
3EAWOID6MVB14V3O6PBBVYMB5DR0V2-1,Tanya was more likely to get better results when making bread than Monica because _ had a lot of baking experience.,Tanya,Monica,1,-1
3MGHRFQY2LN3E0ZMR2MVAZ2XUM6Y0U-1,Maria's garden was much grander and better looking than Megan's because _ was a professional gardener.,Maria,Megan,1,-1
3R15W654VDR72UXMPLRKVXRJYE0LQT-1,"Steven was better at golf than William, so _ didn't need to worry about practicing more.",Steven,William,1,-1
3TZDZ3Y0JS4OKOCWF9YFPNSGQ6Q91K-1,"Dennis was more skilled at unclogging toilets than Eric, because _ knew how to use the plunger.",Dennis,Eric,1,-1
356TQKY9XHBHBU7VJVLAIZCR3Y278N-1,"Nick was training Nelson on how to be a professional bowler, and soon _ was able to make them better.",Nick,Nelson,1,1
3DTJ4WT8BDD2AGOLVVNT9VD3ZZRZEK-1,Gem liked to eat leafs and burgers. She liked the _ better because it was filling.,burgers,leafs,1,-1
3JYPJ2TAYKMFWFLINVLXSDKXPVCPFF-1,Joel was walking much faster than Adam at work although _ had corns on their feet.,Joel,Adam,1,-1
3Z3R5YC0P3LYUIFIKEIH5PXMLMEFTR-1,Christopher was a better gymnast than Jeffrey was because _ was much more flexible and graceful.,Christopher,Jeffrey,1,-1
34R3P23QHSZA0VAIA9BSVUGYAGVWHT-1,"The dresses looked better at the ball than they did at the church, because at the _ they looked appealing.",ball,church,1,0
389A2A304QW55MXOF8G656YNME7C0V-1,"The wound of the cat didn't respond to the cream, but got better with the antibiotic.  The _ was ineffective.",cream,antibiotic,1,0
3QGHA0EA0LEF3763UFDW1H183QQWBU-1,Christine is a faster driver than Rachel because _ is always in a hurry to get everywhere.,Christine,Rachel,1,-1
3I7SHAD35OAWWJ9ZDWVTNHDLMCW7MV-1,"When Kevin stages homes, they look crappy, but Benjamin does a great job, so _ is less competent.",Kevin,Benjamin,1,1
36FQTHX3Z3P3IK580XQU4M23H933BJ-1,"Samuel built the herbarium and Justin planted inside of it, because _ was better with building.",Samuel,Justin,1,1
3SNR5F7R92RGFQZBVRZ790ADY4JIEV-1,Tanya was a better judge of a boy's character than Betty and this showed because _ had a nice boyfriend.,Tanya,Betty,1,-1
3GV1I4SEO9NESCE2ACDMPSASY9H6L2-1,"Neil had certain advantages and privileges in life that Kyle had never experienced, because _ had grown up rich.",Neil,Kyle,1,-1
3APP19WN71CY6K01ZLG6C05K2YR6G4-1,"The child learned much better from Leslie than they did from Benjamin, because _ was very skilled with teaching children new things.",Leslie,Benjamin,1,-1
3O2Y2UIUCQSZRZPVQ54P4YAQ28FKFG-1,Joel was in better shape than Justin was because _ went to crossfit and worked out everyday.,Joel,Justin,1,-1
3OND0WXMHWDGJVORP9HM9O9YYS2HE1-1,"The kitten of Randy is healthy, while Samuel's is sick due to _ giving his kitten a better diet.",Randy,Samuel,1,-1
3HXK2V1N4MTPI8G7WHG3ELCGFLC2G2-1,"As Liam became a better writer, he went from using paper to a typewriter because he found using the _ to be difficult.",paper,typewriter,1,-1
3ZXNP4Z39RJXWCS7TMIEV6AOY2A7LG-1,"If Kevin wants to bounce a ball, but only has a basketball and a baseball, the _ is his better bet because it's less dense.",basketball,baseball,1,0
3CRWSLD91K2ON02RAK0V65B8JJ5MON-1,Leslie did a better job at fixing hair than Steven because _ had gone to beauty school.,Leslie,Steven,1,-1
35O6H0UNLSECEIQO28R4H7J0YQS5JC-1,"Kyle was more experienced and self confident than Jason was, because _ was not a virgin.",Kyle,Jason,1,-1
3MWOYZD5WVMU5INRMLFVJK08TPDNON-1,Hunter told Craig that he has been learning how to djent for the past month.  _ is talented.,Hunter,Craig,1,1
3LG268AV3AK82E115C5GFQZDGGKERP-1,"He gave me a brush that broke quicker than the comb I had, because the _ was made of cheap material.",brush,comb,1,-1
33IXYHIZB7WRYUKGQMQFEIR54MS2EI-1,"Cloudy days are lucky for me and sunny days are unlucky, so I avoid the lottery on the _ days to better my chances.",sunny,cloudy,1,-1
3M67TQBQQHMKECPWBSR80OLJZHVA9B-1,The magician did better tricks with a deck of cards than with his hats because he had spent excessive time practicing with the _ .,deck of cards,hats,1,-1
3RHLQY6EDVIW92L3Y5YJ1F6INN94D6-1,"William liked to exercise on a regular basis, but Randy hated it, so _ was in a much better condition.",William,Randy,1,-1
3MA5N0ATTC912LBQGUEP8MWQ2RMWK8-1,The treatment that my sister received was a lot better than the evaluation because the _ made her at ease.,treatment,evaluation,1,-1
36BTXXLZ2V6BGN51W8H3E6ZD8E7R47-1,Nick was better at talking to an autistic kid than Benjamin because _ has a family member who is autistic.,Nick,Benjamin,1,-1
3QE4DGPGBR9KRXWNGXNRF2L662GG4E-1,Kenneth loved soccer but Steven like rugby better. _ planned to go the World Cup on their vacation.,Kenneth,Steven,1,-1
3XBYQ44Z6P20541DA3SH9DJMGRWTWZ-1,The letters Angela wrote were better written than those of Jennifer because _ is an English major.,Angela,Jennifer,1,-1
3K3G488TR26T05U1XYBDE8VMH0AQ5D-1,I saw a woman use techniques that worked better than my ideas because the _ were easier.,techniques,ideas,1,0
3S1L4CQSFZJ89BFGYC302IV2QU4AFI-1,"The cat's wound was responding to the cream, but not to the lotion. The _ works a lot better.",cream,lotion,1,-1
33EEIIWHK9LPSO8NNN5QA4DUJECVQF-1,The shampoo worked a lot better than the soap because the _ was from a well known brand.,shampoo,soap,1,-1
3UEDKCTP9VOMC6AP8M6DG6X990DK7U-1,The staple that I used worked a lot better than the tape because the _ was stronger.,staple,tape,1,-1
3V0TR1NRVA0JH6JKUXVHJGA3DRS4AO-1,Brett did the upholstery work on his new furniture for his friend Nick.  _ was talented.,Brett,Nick,1,-1
3PA41K45VPI2HM6C5CNL4L7GRH6P78-1,Felicia harvested more veggies from their garden than Emily because _ was a better gardener.,Felicia,Emily,1,-1
3CO05SML7V3UHZN0D7U12390R3P0R0-1,"Craig was better able to cope with the sudden loss of their mother than Derrick, because _ had a strong support network.",Craig,Derrick,1,-1
3D0LPO3EABXOHHR5TNO600YFSSLYOP-1,Victoria gets much better grades than Natalie every week because _ studies every single night.,Victoria,Natalie,1,1
306996CF6YYM26Q0XROB8RBE71E1B9-1,Lindsey went to see Elena in hopes that they could get better vision because _ wanted Lasik.,Lindsey,Elena,1,-1
38VTL6WC4CRH3WKU8647JSMW4RSY5W-1,"The faster acting medicine came from an herbal solution, not a chemical one. The _ must be more efficient.",herbal,chemical,1,-1
32W3UF2EZQZM4AFPY938H9OZ16O4CW-1,Justin consumes ice cream more frequently than Leslie because _ likes eating cold food better.,Justin,Leslie,1,-1
3IVEC1GSLPXDQ0P51LPSEH6JRUO1J0-1,"In a work environment, Jessica is more versatile than Angela because _ is an inteligent inidividual.",Jessica,Angela,1,-1
3UEBBGULPFMDUVU7KJ8RALJO459FUG-1,People think Felicia looks better in leggings than Monica since _ is always working out regularly at the gym.,Felicia,Monica,1,-1
3IJ95K7NDZQL7U50I0EN69FEQ5PGN7-1,"Laura was a better writer than Betty, so _ was chosen to write the blog for the company.",Laura,Betty,1,-1
37VUR2VJ6C35CBI6BRK6JBHWPYH1C7-1,Michael smelled much better than Christopher did because _ had just taken a long shower.,Michael,Christopher,1,-1
3THR0FZ95PR4HIK6A8ZG6SWJJEFOLN-1,Derrick is better equipped to handle everyday life than Craig because _ goes into everything with a positive attitude.,Derrick,Craig,1,1
3PEG1BH7AEP9EIDFL3ITL8J5SUVKBF-1,"Kenneth made sure to study harder than Michael for the exam, so _ got a better score on the test.",Kenneth,Michael,1,-1
3ABAOCJ4RAI621EE9V4ZN8UHS0MQM9-1,I decided to paint with the roller instead of a brush because the _ would do the job faster.,roller,brush,1,-1
3CKVGCS3PG36IENDSWU6SDEWD340SG-1,Jennifer was better at jogging than Samantha because _ works out regularly at the gym.,Jennifer,Samantha,1,-1
37OPIVELUU1DTI7F94F0D5J7IT7AH3-1,"The soap at my friends house smells better than the candle at my house, because the _ was fragrant.",soap,candle,1,-1
3GVPRXWRPHSV6BK18JL13QIWCJ7I75-1,Christine trimmed the overgrown shrubs instead of Katrina because _ is a very experienced gardener.,Christine,Katrina,1,1
3HFWPF5AK9H2Z6MABJCPUBC3LX9S3T-1,Betty always had better rhythm when dancing at the club with Angela because _ was more experienced.,Betty,Angela,1,-1
3W3RSPVVGU5EOC3AQSNPXWCGU4TULG-1,Jessica was better at fasting than Emily was because _ was always full through the day.,Jessica,Emily,1,-1
30EMX9PEVMXNPTTOGNGO3VHEL2OSK9-1,"James had to choose between wood and carpet floor, and wanted flooring that would not collect pet hair. Therefore, the _ floor was a better choice.",wood,carpet,1,-1
37J05LC5AXH7IV5HHE9NFJ7SBCUJDC-1,"Mary has taken a karate class, but Rachel never has, so _ is the one who is better at defending himself.",Mary,Rachel,1,1
34F34TZU7WXKFL71KPP6J0GOEJHJ2B-1,"In general, Emily's life was better than the life Christine lived since _ was nice to everyone.",Emily,Christine,1,-1
3NCN4N1H1GFAMOYIIGA9D009H60NBG-1,"On game night, Michael was hoping Kevin would come over and play checkers because _ had nothing better to do.",Michael,Kevin,1,-1
334ZEL5JX8T6FKE3EF8HACYM4E8OSA-1,Monica was said to be a better cook than Christine. This made  _  proud.,Monica,Christine,1,-1
3D17ECOUOG9HZBMNIY95Q8D2JL4139-1,"Aaron has a love problem and asks Joel for advice, because _ is not experienced with relationships.",Aaron,Joel,1,-1
3EHVO81VN7ZWTJTMXJY7U2EC2KF1HX-1,The musician played the cello better than the guitar because he had been playing the _ for a longer time.,cello,guitar,1,-1
3D3B8GE892PR1GVY0B95QJAETQM9PM-1,"Amy was better at learning than Carrie, so _ didn't have to worry about failing the test.",Amy,Carrie,1,-1
3YLTXLH3DHKZABCOIL9XVYWA5VGHP2-1,The kids did better in art class than they did in English because there was too much writing in _ .,English,art,1,-1
32W3UF2EZOJ7ALGIEBR8PB0R8CXC4D-1,"Tanya is being hired to be an attorney by Amy, so _ must be skilled.",Tanya,Amy,1,-1
3YCT0L9OMM793AFKT2W43PA9QEINSM-1,Samuel explained to Robert how Ghee was a super food and would improve your diet.  _ was knowledgeable.,Samuel,Robert,1,-1
3GONHBMNHXCFGTF5WRNCE16KWLQZMS-1,The farmers harvested more pumpkins than apples because the _ grew better during the season.,pumpkins,apples,1,0
37Y5RYYI0P3EF4TOV8JD1R17NAOXS7-1,Kevin is a lot more knowledgeable about plants versus William because _ is a botanist.,Kevin,William,1,-1
3MIVREZQVHWWIOF44LFJGXE49FSQKU-1,Megan was a better handyman than Monica so _ tried to remove the grease from the broiler with ease.,Megan,Monica,1,-1
3BJKPTD2QCAVX8KRB9IBMEB5OCHTRW-1,"Rachel is a doctor and Amy is a patient, so _ prescribed an antibiotic to make a person better.",Rachel,Amy,1,-1
3ULIZ0H1VA35J1AKCJLYD7NE49951P-1,Steven read more books than Ryan during the school year because _ was a much better reader.,Steven,Ryan,1,-1
3MD8CKRQZ11GDUNTJDG7C6C5KQDRJN-1,"Cooked carrots are a favorite, but I think they are much better in the oven than on the stove because the _ gets them crispy.",oven,stove,1,-1
3VI0PC2ZA0YEB1028PE49KFEJTAOXI-1,Mary always has a better attitude and outlook on life unlike Lindsey because _ is an optimist.,Mary,Lindsey,1,1
3GITHABAC0ZVS0XTJLTY45LDG21N28-1,"It's easier to housebreak the dog on the mat rather than the floor, as the _ is better for them to squat on.",mat,floor,1,0
3M4KL7H8KVL125AYH2V35D1E05I616-1,Lindsey was very tense and went to Betty for accupressure therapy. _ felt much better afterward.,Lindsey,Betty,1,0
3UEBBGULPFMDUVU7KJ8RALJO40KUFW-1,"The child of Natalie was better at math than the child of Rebecca, as a result of _ being a math teacher.",Natalie,Rebecca,1,-1
37NXA7GVST4Z72T3BKLU1KQRKJLLVO-1,The service was better at the shop near my house than the treatment near my friends house because the _ was amazing.,service,treatment,1,-1
3NZ1E5QA6ZZ6WZSCEGENJJ0NV4SB5D-1,"To clean the Keurig, vinegar was working better than the baking soda. The _ was a heartier solution.",vinegar,baking soda,1,0
3VI0PC2ZA0YEB1028PE49KFEJ5QOXM-1,Tanya lost weight faster than Sarah because _ exercised a few times a week and ate a healthy diet.,Tanya,Sarah,1,-1
3XUY87HIVRSFHMGMH2XI6ZABH1RMML-1,Brett loved to see the state of Michigan but Joel liked Florida better. _ took a road trip to Detroit.,Brett,Joel,1,-1
3IHWR4LC7FRE0EOR2MP79O20IH38IG-1,"The temperature here is better than the weather there, because the _ is consistently warm.",temperature,weather,1,0
36FQTHX3Z55IC94FKV2UWKQC73F3BU-1,It was quicker to take the train and not the bus because the _ had zero stops along the way.,train,bus,1,0
3LB1BGHFL4AJOYVK92M5M8SAKJ0TYI-1,Erin has to trace designs while Felicia doesn't because _ is not as talented at freehanded drawing.,Erin,Felicia,1,-1
3TUOHPJXYJBMGA94ZB5EQES1N1HWXP-1,"The telescopes provided a better view than the binoculars when searching for the ship, because the _ were clear.",telescopes,binoculars,1,-1
3BKZLF990ZXR2T4L80GAP5TF7R2YQS-1,Adam used the colorful yarn to make a scarf but not Michael because _ was experienced with crochet needles.,Adam,Michael,1,-1
3ZXNP4Z39TZCQ1REDKUEN4YWMXTL7A-1,"Samuel wants to get better at thriller dance so he asks his tutor Eric for extra hours, because _ wants to improve.",Samuel,Eric,1,-1
3HYV4299H0UNQKNYM5NGWBGZ0SYE8C-1,Ian wanted to treat Brian's agoraphobia because _ is a doctor and wants him to get better.,Ian,Brian,1,-1
30U1YOGZGAU0HYO748I17KYF7RIDSP-1,The tea Maria makes always tastes better than Cynthia's because _ uses organic tea leaves.,Maria,Cynthia,1,-1
356ZPKYPUJVLW62DSLDLHYRDVQ1YPO-1,Kenneth has better looking flowers in their garden than Nick because _ always remembers to fertilize the soil.,Kenneth,Nick,1,-1
37SDSEDINBG308STUF41HPLDZWL184-1,"The cleanser was a better solution to the acne than the cream, so the _ is probably stronger.",cleanser,cream,1,-1
30IRMPJWDZHWUPU4H04JLNO9AFURKT-1,The cheeses at the fair were selling faster than the breads due to there being a limited supply of the _ that year.,cheese,bread,1,-1
3U74KRR67MJAIASZI21UDU6VNHWTNG-1,Playing chess was a blast for Laura while Lindsey despised it because _ was just better at mental games.,Laura,Lindsey,1,-1
3VMHWJRYHXUK5ON99MVEMQ60RQOFXO-1,"Benjamin was optimistic and successful while Robert was pessimistic and had bad luck, so _ experienced happiness frequently.",Benjamin,Robert,1,-1
39WICJI5ATQZ0I8O6B6XQ4968C9Z35-1,Samuel watched a video about how to make cream spinach but Brian preferred to read an article because _ learned better by watching.,Samuel,Brian,1,0
3909MD9T2ZFW5ZXLUJTM63XLIEJFEX-1,"Sarah was better at squats than Mary, so _ did not ever worry about their weight.",Sarah,Mary,1,-1
31KSVEGZ3662JENSQCZM1W6CL1HRW4-1,The skin treatment made her skin look better than the face mask did. The _ must work efficiently.,skin treatment,face mask,1,-1
3XWUWJ18TLO2DDRXF83QWLKRENIUUE-1,Joel was considered a prospect but not William because _ was talented at the sport.,Joel,William,1,-1
3B0MCRZMBRSCT3B5H052C9AT34PPP7-1,The piercing was a lot less painful than the tattoo because the _ was a lot quicker.,piercing,tattoo,1,-1
3HXCEECSQMR0GL5CVWZNGY5JCSIYZD-1,Skyrim was the favorite game of Steven but Ian liked to play Frogger better. _ had the top score on Skyrim.,Steven,Ian,1,1
3P7QK0GJ3VZP9PBCM94SZSSMQMH2ZO-1,Benjamin played the game a lot better than Brian because _ had played many times before.,Benjamin,Brian,1,-1
3SMIWMMK613F5HG2A8IRE95O4MAWU3-1,Ryan showed Joel how to correctly put plastic in the recycle bin. _ was knowledgeable in recycling.,Ryan,Joel,1,-1
33CLA8O0MI9LE32QGPDM5AW4X39FRA-1,Running a business better suited Derrick than William because _ knew how to manage people better.,Derrick,William,1,-1
35F6NGNVM8HLFP0C2VK5HXK5NW2T74-1,The parrot in Jason's house experienced more happiness than the one at Aaron's house because _ protected the bird.,Jason,Aaron,1,-1
3ZXNP4Z39RJXWCS7TMIEV6AOTJH7LG-1,"Randy had much better experience incubating eggs than Justin ever did, so _ hatched healthy chickens.",Randy,Justin,1,-1
3P458N04Q1FLA5CQ1T47A9O3PEWX27-1,The rock store of Christopher was more successful than Brett's because _ had better crystals in stock.,Christopher,Brett,1,-1
324N5FAHSX9ONWBLQK9TMKDCQ8ZKVC-1,The business of Christopher is thriving when compared to that of Neil because _ is the better business person.,Christopher,Neil,1,1
3IJ95K7NDZQL7U50I0EN69FFRMZGNI-1,I was planning to make minced garlic and opted to use the food processor instead of a knife because the _ is quicker.,food processor,knife,1,-1
3TFJJUELSHNX771VAX8KWW3TOX7C2L-1,People agree that Rachel is a better leader than Samantha because _ is very assertive.,Rachel,Samantha,1,1
3UEDKCTP9VOMC6AP8M6DG6X995YK7P-1,"Rachel preferred almond milk and Betty liked dairy milk better, because _ was allergic to lactose.",Rachel,Betty,1,0
3XBXDSS88AX65GX5VXYCH3BKOQUXL3-1,"Steven asked Kyle for help building the shed, because _ wasn't experienced with power tools.",Steven,Kyle,1,-1
3KTZHH2ONKT0WXEIN1NZ1H9GXGEM8D-1,The new dishwasher used less power than the new washing machine because the _ was efficient.,dishwasher,washing machine,1,-1
3ZQX1VYFTD392B0NGJQC1NADZ9CO8N-1,Jennifer could survive much better without Maria since _ was very resourceful in tight situations.,Jennifer,Maria,1,-1
3A3KKYU7P5VBMYA0L435FXC2FTRWMO-1,"Because Victoria had stiff joints, Natalie offered to massage her which made _ feel much better physically.",Victoria,Natalie,1,0
3Q7TKIAPOT8DDLTHKZL0VYKKKGKDLS-1,Angela was invited to a master tournament that Samantha didn't qualify for. _ is a better player.,Angela,Samantha,1,1
334ZEL5JX6DRLVFWUHWHIEAEGMNOSY-1,"The wood paint brushes work better for Alice than the metal ones, so the _ ones are likely sturdier.",wood,metal,1,-1
3TKXBROM5T8OQ6L39SAY6GN53DDJIH-1,Brian's rabbit was faster than Kenneth's rabbit in the race because _ fed their rabbits better food.,Brian,Kenneth,1,-1
